id mac brand_id 
Cisco,614,000ED7,15
Cisco,262,F80F6F,15
Cisco,1030,001F9E,15
Cisco,678,B08BCF,15
Cisco,326,A80C0D,15
Cisco,1094,00D0BC,15
Cisco,742,544A00,15
Cisco,390,001D71,15
Cisco,806,00211B,15
Cisco,454,F04A02,15
Cisco,102,C067AF,15
Cisco,870,F89E28,15
Cisco,518,000832,15
Cisco,166,00270C,15
Cisco,934,848DC7,15
Cisco,582,68EFBD,15
Cisco,230,3C410E,15
Cisco,998,54A274,15
Cisco,646,3C510E,15
Cisco,294,008A96,15
Cisco,1062,000D28,15
Cisco,710,CC46D6,15
Cisco,358,ECBD1D,15
Cisco,713,00100B,15
Cisco,361,8C604F,15
Cisco,777,1CAA07,15
Cisco,425,000501,15
Cisco,73,002790,15
Cisco,841,000DED,15
Cisco,489,C444A0,15
Cisco,137,649EF3,15
Cisco,905,5C5AC7,15
Cisco,553,9C57AD,15
Cisco,201,000AB8,15
Cisco,969,500604,15
Cisco,617,000C85,15
Cisco,265,00D6FE,15
Cisco,1033,001C57,15
Cisco,681,007E95,15
Cisco,329,C08C60,15
Cisco,1097,00D0C0,15
Cisco,745,0022CE,15
Cisco,393,001C0F,15
Cisco,809,001E79,15
Cisco,457,2C1A05,15
Cisco,105,6886A7,15
Cisco,873,14169D,15
Cisco,521,1C1D86,15
Cisco,169,002583,15
Cisco,937,A0E0AF,15
Cisco,585,00260A,15
Cisco,233,AC4A56,15
Cisco,1001,C0C687,15
Cisco,649,5CE176,15
Cisco,297,00E0B0,15
Cisco,1065,000B46,15
Cisco,300,00E0F9,15
Cisco,1068,000A42,15
Cisco,716,F02929,15
Cisco,364,D4D748,15
Cisco,780,04C5A4,15
Cisco,428,00046E,15
Cisco,76,706BB9,15
Cisco,844,000B85,15
Cisco,492,009AD2,15
Cisco,140,64AE0C,15
Cisco,908,C4F7D5,15
Cisco,556,E86549,15
Cisco,204,0008E3,15
Cisco,972,204C9E,15
Cisco,620,000B5F,15
Cisco,268,848A8D,15
Cisco,1036,001B53,15
Cisco,684,4C776D,15
Cisco,332,64E950,15
Cisco,1100,7C210E,15
Cisco,748,C47295,15
Cisco,396,001AE3,15
Cisco,812,001E4A,15
Cisco,460,CCED4D,15
Cisco,108,08CC68,15
Cisco,876,9077EE,15
Cisco,524,54781A,15
Cisco,172,0024C4,15
Cisco,940,002A10,15
Cisco,588,002546,15
Cisco,236,A8469D,15
Cisco,1004,34BDFA,15
Cisco,652,70F096,15
Cisco,1007,F47F35,15
Cisco,655,7CAD4F,15
Cisco,303,001029,15
Cisco,1071,000912,15
Cisco,719,005080,15
Cisco,367,70CA9B,15
Cisco,783,8CB64F,15
Cisco,431,00B08E,15
Cisco,79,188090,15
Cisco,847,0009E8,15
Cisco,495,2C3311,15
Cisco,143,5835D9,15
Cisco,911,2C73A0,15
Cisco,559,382056,15
Cisco,207,0006D7,15
Cisco,975,BCC493,15
Cisco,623,0009B6,15
Cisco,271,003C10,15
Cisco,1039,001A70,15
Cisco,687,706E6D,15
Cisco,335,0C6803,15
Cisco,1103,A4B439,15
Cisco,751,34BDC8,15
Cisco,399,001647,15
Cisco,47,084FA9,15
Cisco,815,001D46,15
Cisco,463,FC589A,15
Cisco,111,00E0A3,15
Cisco,879,643AEA,15
Cisco,527,00E014,15
Cisco,175,002334,15
Cisco,943,18339D,15
Cisco,591,00235D,15
Cisco,239,DC774C,15
ClearlyIP,39,200A0D3,10
ClearlyIP,38,70B3D59B0,10
Fanvil,3,0C383E,2
Flying Voice,40,0021F2,8
Gigaset,1141,00:21:04,20
Gigaset,1142,58:9E:C6,20
Gigaset,1143,7C:2F:80,20
Grandstream,1,000B82,1
Grandstream,2,C074AD,1
Grandstream,1140,EC:74:D7,1
Hanyang Digitech,1134,1853E0,17
Htek,4,001FC1,3
LVSwitches,42,843B10,12
Nurivoice,1133,0011A9,16
Nurivoice,1132,A8E539,16
Polycom,5,0004F2,4
Polycom,6,64167F,4
Sangoma,1135,005058,18
Snom,7,000413,5
Vtech,13,14AEDB,7
Vtech,16,000908,7
Vtech,11,C468D0,7
Vtech,14,04072E,7
Vtech,12,A4975C,7
Vtech,15,00122A,7
Yealink,1138,24:9A:D8,6
Yealink,10,001565,6
Yealink,1139,C4:FC:22,6
Yealink,8,805EC0,6
Yealink,1137,44:DB:D2,6
Yealink,9,805E0C,6
